Date,Name,Year,Letterboxd URI,Rating
2024-10-17,Hellraiser,1987,https://boxd.it/1Zpi,2
2024-10-17,In a Violent Nature,2024,https://boxd.it/K5eI,3
2024-10-17,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,3
2024-10-17,Scream 4,2011,https://boxd.it/Zmc,3
2024-10-17,Friday the 13th,1980,https://boxd.it/24fs,3
2024-10-17,The Cabin in the Woods,2011,https://boxd.it/1zOc,3
2024-10-17,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,3
2024-10-17,Child's Play,1988,https://boxd.it/1VTo,2
2024-10-17,The Black Phone,2021,https://boxd.it/sqFE,2
2024-10-17,Batman Begins,2005,https://boxd.it/2aIg,3
2024-10-17,[REC],2007,https://boxd.it/20ma,3
2024-10-17,Five Nights at Freddy's,2023,https://boxd.it/ikHu,3
2024-10-17,ParaNorman,2012,https://boxd.it/2FuY,4
2024-10-17,The Butterfly Effect,2004,https://boxd.it/27M0,4
2024-10-17,Ring,1998,https://boxd.it/26tw,3
2024-10-17,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,3
2024-10-17,Agatha All Along,2024,https://boxd.it/Q5dC,1
2024-10-17,The Dark Knight Rises,2012,https://boxd.it/H3m,3
2024-10-17,Halloween II,1981,https://boxd.it/1UeE,3
2024-10-17,Wonka,2023,https://boxd.it/tCQm,3
2024-10-17,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,3
2024-10-17,Winnie-the-Pooh: Blood and Honey 2,2024,https://boxd.it/EPuU,2
2024-10-17,Halloween III: Season of the Witch,1982,https://boxd.it/1VFc,3
2024-10-17,Venom: Let There Be Carnage,2021,https://boxd.it/llco,3
2024-10-17,Zombieland,2009,https://boxd.it/1En6,2
2024-10-17,Despicable Me 4,2024,https://boxd.it/iOLG,3
2024-10-17,The Terminal,2004,https://boxd.it/2a2O,2
2024-10-17,Friday the 13th Part 2,1981,https://boxd.it/1XXC,3
2024-10-17,Transformers,2007,https://boxd.it/280c,3
2024-10-17,Transformers: Revenge of the Fallen,2009,https://boxd.it/20gG,3
2024-10-17,Transformers: Rise of the Beasts,2023,https://boxd.it/oQTa,3
2024-10-17,Transformers: Dark of the Moon,2011,https://boxd.it/16aC,3
2024-10-17,Transformers: Age of Extinction,2014,https://boxd.it/3d1m,3
2024-10-17,Transformers: The Last Knight,2017,https://boxd.it/b8xo,3
2024-10-17,Bumblebee,2018,https://boxd.it/f21O,4
2024-10-17,Paranormal Activity,2007,https://boxd.it/1yIM,3
2024-10-17,Project X,2012,https://boxd.it/neO,3
2024-10-17,Ghostbusters: Frozen Empire,2024,https://boxd.it/AxYu,2
2024-10-17,Final Destination 3,2006,https://boxd.it/1Z40,3
2024-10-17,Halloween,2007,https://boxd.it/27u6,3
2024-10-17,Final Destination 2,2003,https://boxd.it/1YSS,3
2024-10-17,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE,3
2024-10-17,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,4
2024-10-17,Dawn of the Planet of the Apes,2014,https://boxd.it/3XyQ,3
2024-10-17,War for the Planet of the Apes,2017,https://boxd.it/8FE2,3
2024-10-17,Final Destination 5,2011,https://boxd.it/r1k,3
2024-10-17,The Green Mile,1999,https://boxd.it/2agG,3
2024-10-17,Madame Web,2024,https://boxd.it/nwD0,1
2024-10-17,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,3
2024-10-17,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,3
2024-10-17,The Hobbit: The Battle of the Five Armies,2014,https://boxd.it/43aU,3
2024-10-17,The Garfield Movie,2024,https://boxd.it/s93y,2
2024-10-17,The Greatest Showman,2017,https://boxd.it/acjI,3
2024-10-17,Bride of Chucky,1998,https://boxd.it/1SJU,2
2024-10-17,Tucker and Dale vs. Evil,2010,https://boxd.it/Mce,4
2024-10-17,Halloween Kills,2021,https://boxd.it/mxzG,4
2024-10-17,Halloween 4: The Return of Michael Myers,1988,https://boxd.it/1U2S,3
2024-10-17,Deadpool 2,2018,https://boxd.it/dlLM,4
2024-10-17,Pan's Labyrinth,2006,https://boxd.it/28No,2
2024-10-17,Matilda,1996,https://boxd.it/1VhY,2
2024-10-17,Halloween Ends,2022,https://boxd.it/mO8M,2
2024-10-17,Friday the 13th Part III,1982,https://boxd.it/1XX8,3
2024-10-17,The Nun,2018,https://boxd.it/fBkw,3
2024-10-17,Winnie the Pooh: Blood and Honey,2023,https://boxd.it/B1rg,1
2024-10-17,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://boxd.it/2ac0,3
2024-10-17,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,3
2024-10-17,Elemental,2023,https://boxd.it/ASiE,4
2024-10-17,Halloween 5: The Revenge of Michael Myers,1989,https://boxd.it/1U2e,3
2024-10-17,Kung Fu Panda 4,2024,https://boxd.it/CepE,3
2024-10-17,The Hunger Games: Mockingjay - Part 2,2015,https://boxd.it/4hk0,3
2024-10-17,Halloween II,2009,https://boxd.it/1yda,3
2024-10-17,"I, Robot",2004,https://boxd.it/27y8,3
2024-10-17,Jason Lives - Friday the 13th Part VI,1986,https://boxd.it/1WM4,3
2024-10-17,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,3
2024-10-17,Terminator: Dark Fate,2019,https://boxd.it/96YI,2
2024-10-17,The Terminator,2023,https://boxd.it/NyZk,3
2024-10-17,Terminator 3: Rise of the Machines,2003,https://boxd.it/2aES,3
2024-10-17,Terminator Genisys,2015,https://boxd.it/35s0,2
2024-10-17,Terminator Salvation,2009,https://boxd.it/2abQ,3
2024-10-18,Jack and the Cuckoo-Clock Heart,2013,https://boxd.it/68tc,4
2024-10-18,Jack and Jill,2011,https://boxd.it/2pQu,3
2024-10-18,50 First Dates,2004,https://boxd.it/285c,3
2024-10-18,Just Go with It,2011,https://boxd.it/Doq,3
2024-10-18,Big Daddy,1999,https://boxd.it/1ZkW,3
2024-10-18,You Don't Mess with the Zohan,2008,https://boxd.it/1VHs,4
2024-10-18,Spaceman,2024,https://boxd.it/nC20,2
2024-10-18,Billy Madison,1995,https://boxd.it/1UQI,3
2024-10-18,Anger Management,2003,https://boxd.it/1YvO,3
2024-10-18,The Longest Yard,2005,https://boxd.it/1Z3c,3
2024-10-18,Finding Sandler,2022,https://boxd.it/AlQy,3
2024-10-18,Big Fish,2003,https://boxd.it/2a3M,3
2024-10-18,The NeverEnding Story,1984,https://boxd.it/1dE0,3
2024-10-18,Accepted,2006,https://boxd.it/1XO6,3
2024-10-18,American Pie,1999,https://boxd.it/27qy,3
2024-10-18,American Pie 2,2001,https://boxd.it/26kO,3
2024-10-18,American Pie Presents: Band Camp,2005,https://boxd.it/20qQ,3
2024-10-18,American Pie Presents: Beta House,2007,https://boxd.it/20qm,3
2024-10-18,American Pie Presents: The Book of Love,2009,https://boxd.it/1uwC,3
2024-10-18,American Pie Presents: Girls' Rules,2020,https://boxd.it/oAn8,3
2024-10-18,Back to Black,2024,https://boxd.it/BKV6,3
2024-10-18,Bob Marley: One Love,2024,https://boxd.it/uckw,3
2024-10-24,Smile 2,2024,https://boxd.it/FDA4,2
2024-10-25,9,2009,https://boxd.it/1Scm,4
2024-10-25,South Park: The End of Obesity,2024,https://boxd.it/NfjY,3
2024-10-25,"South Park: Bigger, Longer & Uncut",1999,https://boxd.it/1YAO,4
2024-10-25,South ParQ Vaccination Special,2021,https://boxd.it/ujwu,3
2024-10-25,South Park: Post COVID,2021,https://boxd.it/wYnW,5
2024-10-25,South Park: Post COVID: The Return of COVID,2021,https://boxd.it/wYo6,5
2024-10-25,South Park: Joining the Panderverse,2023,https://boxd.it/J8oY,3
2024-10-25,South Park (Not Suitable for Children),2023,https://boxd.it/KikO,4
2024-10-25,South Park the Streaming Wars,2022,https://boxd.it/AOfm,4
2024-10-25,South Park: Imaginationland,2008,https://boxd.it/1KZU,3
2024-10-25,South Park the Streaming Wars Part 2,2022,https://boxd.it/BxLM,4
2024-10-25,Batman v Superman: Dawn of Justice,2016,https://boxd.it/6fBW,1
2024-10-25,Edge of Tomorrow,2014,https://boxd.it/4pD0,3
2024-10-25,The Blackening,2022,https://boxd.it/C6VM,1
2024-10-25,The Wolf of Wall Street,2013,https://boxd.it/3C1m,3
2024-10-25,Anaconda,1997,https://boxd.it/1YSy,2
2024-10-25,King Kong,2005,https://boxd.it/2aLa,2
2024-10-25,Christopher Robin,2018,https://boxd.it/eSj4,3
2024-10-25,After,2019,https://boxd.it/jBb8,1
2024-10-25,Marley & Me,2008,https://boxd.it/1Ola,4
2024-10-25,MVP 2: Most Vertical Primate,2001,https://boxd.it/BpG,3
2024-10-25,MVP: Most Valuable Primate,2000,https://boxd.it/1gxc,3
2024-10-25,Area 51,2015,https://boxd.it/lDW,3
2024-10-25,Longlegs,2024,https://boxd.it/KzLM,4
2024-10-25,Nope,2022,https://boxd.it/sDCe,2
2024-10-25,Terrifier 3,2024,https://boxd.it/D8tM,3
2024-10-26,Fanfan,1993,https://boxd.it/16YM,4
2024-10-27,Venom: The Last Dance,2024,https://boxd.it/ynqo,3
2024-10-27,Chicken Little,2005,https://boxd.it/1Xnu,2
2024-10-27,Sonic the Hedgehog,2020,https://boxd.it/gdK8,3
2024-10-27,Sonic the Hedgehog 2,2022,https://boxd.it/pb8O,2
2024-10-27,Despicable Me 3,2017,https://boxd.it/azpu,3
2024-10-27,The Secret Life of Pets 2,2019,https://boxd.it/ewPM,3
2024-10-27,Sing 2,2021,https://boxd.it/fAnE,3
2024-10-27,The Lego Movie 2: The Second Part,2019,https://boxd.it/8BAU,2
2024-10-27,The Lego Ninjago Movie,2017,https://boxd.it/8lEw,3
2024-10-27,Spies in Disguise,2019,https://boxd.it/fjf4,3
2024-10-27,The Book of Life,2014,https://boxd.it/6JKY,3
2024-10-27,Dragon Ball Super: Super Hero,2022,https://boxd.it/mxII,2
2024-10-27,Dragon Ball Super: Broly,2018,https://boxd.it/iaWE,2
2024-10-27,Dragon Ball Z: Battle of Gods,2013,https://boxd.it/4a0C,3
2024-10-27,Dragon Ball Z: Resurrection 'F',2015,https://boxd.it/9GCI,3
2024-10-27,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993,https://boxd.it/1dTu,3
2024-10-27,Dragon Ball Z: Fusion Reborn,1995,https://boxd.it/14sa,2
2024-10-27,Dragon Ball Z: Cooler's Revenge,1991,https://boxd.it/1x4c,2
2024-10-27,Dragon Ball Z: Bardock - The Father of Goku,1990,https://boxd.it/13WS,3
2024-10-27,Dragon Ball Z: The History of Trunks,1993,https://boxd.it/13WI,3
2024-10-27,Dragon Ball Z: The Tree of Might,1990,https://boxd.it/14t8,2
2024-10-27,Dragon Ball Z: Wrath of the Dragon,1995,https://boxd.it/14s0,1.5
2024-10-27,Dragon Ball Z: Dead Zone,1989,https://boxd.it/1pci,2
2024-10-27,Dragon Ball Z: Bojack Unbound,1993,https://boxd.it/14su,2
2024-10-27,Dragon Ball Z: The Return of Cooler,1992,https://boxd.it/14sO,3
2024-10-27,Dragon Ball Z: Broly - Second Coming,1994,https://boxd.it/Sqm,3
2024-10-27,Dragon Ball Z: Super Android 13!,1992,https://boxd.it/14sE,1
2024-10-27,Dragon Ball Z: Bio-Broly,1994,https://boxd.it/14sk,2
2024-10-27,Dragon Ball Z: The World's Strongest,1990,https://boxd.it/14ti,2
2024-10-27,Dragon Ball Z: Lord Slug,1991,https://boxd.it/14sY,2
2024-10-27,Dragon Ball: Curse of the Blood Rubies,1986,https://boxd.it/14mG,2
2024-10-27,Dragon Ball: The Path to Power,1996,https://boxd.it/14m2,2
2024-10-27,Dragon Ball: Sleeping Princess in Devil's Castle,1987,https://boxd.it/14mw,2
2024-10-27,Dragon Ball: Mystical Adventure,1988,https://boxd.it/3STk,1
2024-10-27,Dragon Ball: Episode of Bardock,2011,https://boxd.it/3Zq0,3
2024-10-27,Dragon Ball GT: A Hero's Legacy,1997,https://boxd.it/1HzE,1
2024-10-27,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008,https://boxd.it/15Ew,2
2024-10-27,Dragon Ball Z Side Story: Plan to Eradicate the Saiyans,1993,https://boxd.it/ogk4,1
2024-10-27,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,https://boxd.it/3akU,1
2024-10-27,Dragon Ball Z: Gather Together! Goku's World,1992,https://boxd.it/9wS2,1
2024-10-27,Dragon Ball Z: Resurrection F - Future Trunks Special Edition,2016,https://boxd.it/MQ90,2
2024-10-27,Pokémon the Movie 2000,1999,https://boxd.it/1RBU,4
2024-10-27,Pokémon 3: The Movie,2000,https://boxd.it/1UUA,2
2024-10-27,Pokémon 4Ever,2001,https://boxd.it/1RBK,2
2024-10-27,Pokémon the Movie: Mewtwo Strikes Back - Evolution,2019,https://boxd.it/kZu6,1
2024-10-27,Pokémon Heroes,2002,https://boxd.it/1eHE,2
2024-10-27,Pokémon the Movie: I Choose You!,2017,https://boxd.it/fw1k,3
2024-10-27,Pokémon Concierge,2023,https://boxd.it/KrNU,1
2024-10-27,Pokémon: Lucario and the Mystery of Mew,2005,https://boxd.it/1epg,2
2024-10-27,Pokémon: The Rise of Darkrai,2007,https://boxd.it/1uKY,3
2024-10-27,Pokémon: Destiny Deoxys,2004,https://boxd.it/1epA,3
2024-10-27,Pokémon: Jirachi - Wish Maker,2003,https://boxd.it/1b3Q,3
2024-10-27,Pokémon: Giratina and the Sky Warrior,2008,https://boxd.it/L52,3
2024-10-27,Pokémon: Arceus and the Jewel of Life,2009,https://boxd.it/14yW,2
2024-10-27,Pokémon: Zoroark - Master of Illusions,2010,https://boxd.it/Ese,4
2024-10-27,Pokémon the Movie: Hoopa and the Clash of Ages,2015,https://boxd.it/bMIc,4
2024-10-27,Pokémon: Mewtwo Returns,2000,https://boxd.it/19yi,3
2024-10-27,Pokémon Origins,2013,https://boxd.it/Azsq,4
2024-10-27,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012,https://boxd.it/4Km0,4
2024-10-27,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014,https://boxd.it/9GIw,3
2024-10-27,Pokémon the Movie: White - Victini and Zekrom,2011,https://boxd.it/38eq,3
2024-10-27,Pokémon the Movie: Black - Victini and Reshiram,2011,https://boxd.it/3Qc4,3
2024-10-27,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,https://boxd.it/djaY,3
2024-10-27,Pokémon: The Arceus Chronicles,2022,https://boxd.it/CA7C,3
2024-10-27,Pokémon: The Mastermind of Mirage Pokémon,2006,https://boxd.it/4qIA,2
2024-10-27,Death Note,2017,https://boxd.it/bOS4,2
2024-10-27,Leatherface,2017,https://boxd.it/9yyS,4
2024-10-29,The Pursuit of Happyness,2006,https://boxd.it/28PE,4
2024-10-29,The Dictator,2012,https://boxd.it/2DEW,3
2024-10-29,"Honey, I Shrunk the Kids",1989,https://boxd.it/1YTw,3
2024-11-09,"Monster High: Frights, Camera, Action!",2014,https://boxd.it/7I5i,4
2024-11-11,Bad Milo!,2013,https://boxd.it/5jJy,2
2024-11-11,Trick 'r Treat,2007,https://boxd.it/1zvE,1
2024-11-12,Whiplash,2014,https://boxd.it/7bQA,4
2024-11-14,The Substance,2024,https://boxd.it/zanS,2.5
2024-11-20,How to Train Your Dragon,2010,https://boxd.it/1WRy,4
2024-11-20,How to Train Your Dragon 2,2014,https://boxd.it/2TRW,4.5
2024-11-22,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,3
2024-11-24,Justice League,2017,https://boxd.it/4w68,1
2024-11-24,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,0.5
2024-11-26,John Wick: Chapter 4,2023,https://boxd.it/mh48,2
2024-11-26,John Wick: Chapter 2,2017,https://boxd.it/ayGu,2
2024-11-26,John Wick,2014,https://boxd.it/7dEc,2
2024-11-26,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/gmFw,2
2024-11-28,Devilman Crybaby,2018,https://boxd.it/muwa,4.5
2024-12-04,The Grinch,2018,https://boxd.it/chpK,2
2024-12-04,The Crowded Room,2023,https://boxd.it/GViY,3
2024-12-04,The Devil All the Time,2020,https://boxd.it/i2tY,3
2024-12-04,Cherry,2021,https://boxd.it/jRhm,2.5
2024-12-04,Dolittle,2020,https://boxd.it/fXEy,2
2024-12-04,Spider-Man: All Roads Lead to No Way Home,2022,https://boxd.it/AjLc,3
2024-12-04,Uncharted,2022,https://boxd.it/b5Dy,3
2024-12-04,Thor,2011,https://boxd.it/1WQU,0.5
2024-12-04,Thor: Ragnarok,2017,https://boxd.it/8MHi,2.5
2024-12-04,Thor: The Dark World,2013,https://boxd.it/2DqA,0.5
2024-12-04,Thor: Love and Thunder,2022,https://boxd.it/mMAY,0.5
2024-12-04,Smile,2022,https://boxd.it/xjfE,2.5
2024-12-08,La La Land,2016,https://boxd.it/a5fa,2.5
2024-12-09,Snatch,2000,https://boxd.it/2b7U,4
2024-12-13,Challengers,2024,https://boxd.it/zld0,3.5
2024-12-13,Hellboy,2004,https://boxd.it/28HK,2
2024-12-23,Charlotte's Web,2006,https://boxd.it/1Xn0,3.5
2024-12-23,Me Before You,2016,https://boxd.it/9n98,3.5
2024-12-23,Star Wars: Episode I - The Phantom Menace,1999,https://boxd.it/27Vc,3
2024-12-23,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,4
2024-12-23,Oppenheimer,2023,https://boxd.it/wUow,3.5
2024-12-23,Idiocracy,2006,https://boxd.it/20RW,3.5
2024-12-23,In Time,2011,https://boxd.it/FPS,3.5
2024-12-23,Free Guy,2021,https://boxd.it/k8dm,2.5
2024-12-23,The Babadook,2014,https://boxd.it/77xu,2
2024-12-26,Kraven the Hunter,2024,https://boxd.it/jGuE,3.5
2025-01-02,The Watcher,2022,https://boxd.it/Daja,3
2025-01-05,Heretic,2024,https://boxd.it/H1lY,3
2025-01-09,Interstellar,2014,https://boxd.it/4VZ8,3
2025-01-10,Sleep Tight,2011,https://boxd.it/2GjC,3.5
2025-01-12,Gladiator II,2024,https://boxd.it/kqQQ,2.5
2025-01-12,Return to Oz,1985,https://boxd.it/1QHM,3
2025-01-12,Oz,2014,https://boxd.it/vqDk,2.5
2025-01-12,Wicked,2024,https://boxd.it/e8ME,3.5
2025-01-12,Monkey Man,2024,https://boxd.it/kvsO,3
2025-01-12,The Suicide Squad,2021,https://boxd.it/fw6O,3.5
2025-01-12,Suicide Squad,2016,https://boxd.it/9row,2
2025-01-16,Bad Boys II,2003,https://boxd.it/1ZuW,3.5
2025-01-16,Bad Boys: Ride or Die,2024,https://boxd.it/l3Ki,3.5
2025-01-18,Ben 10: Secret of the Omnitrix,2007,https://boxd.it/1Miy,4
2025-01-18,Regular Show: The Movie,2015,https://boxd.it/bXNM,3.5
2025-01-19,Transformers One,2024,https://boxd.it/q7bc,4
2025-01-24,White Men Can't Jump,2023,https://boxd.it/yEMG,4
2025-01-24,Sonic the Hedgehog 3,2024,https://boxd.it/zq0U,3.5
2025-01-30,Moana 2,2024,https://boxd.it/LcjW,3.5
2025-02-03,Flow,2024,https://boxd.it/v1Ei,5
2025-02-04,Hellboy II: The Golden Army,2008,https://boxd.it/1Ug6,3
2025-02-12,Titeuf,2011,https://boxd.it/d9u,3
2025-02-12,Red One,2024,https://boxd.it/vTBM,2.5
2025-02-12,Five Feet Apart,2019,https://boxd.it/jaAK,3
2025-02-14,Hellboy,2019,https://boxd.it/gjaA,3.5
2025-02-18,Pacific Rim,2013,https://boxd.it/2cB2,2.5
2025-02-18,A Good Marriage,2014,https://boxd.it/8X4G,2.5
2025-02-24,Jujutsu Kaisen 0,2021,https://boxd.it/uvFS,2.5
2025-03-06,Barbarian,2022,https://boxd.it/yohi,3
2025-03-06,Snowpiercer,2013,https://boxd.it/3Icg,4.5
2025-03-09,Blink Twice,2024,https://boxd.it/vIOg,4
2025-03-12,The Wild Robot,2024,https://boxd.it/IWFy,5
2025-03-13,Inception,2010,https://boxd.it/1skk,4
2025-03-13,The Creator,2023,https://boxd.it/oXWq,4
2025-03-14,X,2022,https://boxd.it/sxVa,3.5
2025-03-14,Pearl,2022,https://boxd.it/zPbe,4
2025-03-14,MaXXXine,2024,https://boxd.it/CIM4,3.5
2025-03-22,JoJo's Bizarre Adventure: Stone Ocean,2021,https://boxd.it/R18q,4
2025-03-22,JoJo's Bizarre Adventure: Phantom Blood,2012,https://boxd.it/R17i,3.5
2025-03-22,JoJo's Bizarre Adventure: Golden Wind,2018,https://boxd.it/R18g,4
2025-03-22,JoJo's Bizarre Adventure: Stardust Crusaders,2014,https://boxd.it/R17s,5
2025-03-25,DAN DA DAN: First Encounter,2024,https://boxd.it/NWzg,4
2025-03-26,Solo Leveling -ReAwakening-,2024,https://boxd.it/QjtO,3.5
2025-04-04,The Electric State,2025,https://boxd.it/tev0,3
2025-04-05,A Minecraft Movie,2025,https://boxd.it/zRro,5
2025-05-04,Attack on Titan: THE LAST ATTACK,2024,https://boxd.it/PgDE,5
2025-05-05,A Silent Voice: The Movie,2016,https://boxd.it/d99c,4.5
2025-05-06,Green Street Hooligans,2005,https://boxd.it/1ZA6,4.5
2025-05-10,Attack on Titan: Chronicle,2020,https://boxd.it/qJw8,5
2025-05-10,Attack on Titan: Crimson Bow and Arrow,2014,https://boxd.it/dbCK,5
2025-05-10,Attack on Titan: Wings of Freedom,2015,https://boxd.it/aO9G,5
2025-05-10,Attack on Titan: The Roar of Awakening,2018,https://boxd.it/hLIs,5
2025-05-10,Attack on Titan: No Regrets,2014,https://boxd.it/txJq,5
2025-05-10,Attack on Titan: Lost Girls,2017,https://boxd.it/txJg,5
2025-05-12,Thunderbolts*,2025,https://boxd.it/BfbQ,3.5
2025-05-15,Mickey 17,2025,https://boxd.it/q1Dk,4
2025-06-17,Cyberpunk: Edgerunners,2022,https://boxd.it/COP4,4.5
2025-06-19,Memories of Murder,2003,https://boxd.it/1TSo,4
2025-06-27,Passengers,2016,https://boxd.it/8lFu,3.5
2025-07-01,The Truman Show,1998,https://boxd.it/18U8,4
2025-08-23,Saltburn,2023,https://boxd.it/z4eg,4
2025-09-01,Suzume,2022,https://boxd.it/yv7Y,4
2025-09-04,Grave of the Fireflies,1988,https://boxd.it/1RUM,4.5
2025-10-26,Perfect Blue,1997,https://boxd.it/1W7A,5
2025-12-26,Requiem for a Dream,2000,https://boxd.it/29VI,5
2025-12-26,Se7en,1995,https://boxd.it/29zs,5
2025-12-27,The Pianist,2002,https://boxd.it/2aqc,4.5
2026-01-29,12 Angry Men,1957,https://boxd.it/2auI,5
2026-01-31,Léon: The Professional,1994,https://boxd.it/2b8S,4
2026-02-16,Wonder Man,2026,https://boxd.it/10jdQ,5
